# Chunk-averaged data for fix avegroupC and group groupC
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 512000.00000000035
  712 14.23 0.150157 0.00614879
  713 14.25 0.151833 0.00621742
  714 14.27 0.150377 0.0061578
  715 14.29 0.152396 0.00624048
  716 14.31 0.151817 0.00621679
  717 14.33 0.152788 0.00625655
  718 14.35 0.14969 0.00612967
  719 14.37 0.149825 0.00613522
  720 14.39 0.15282 0.00625784
  721 14.41 0.151581 0.00620708
  722 14.43 0.149574 0.00612492
  723 14.45 0.150431 0.00616001
  724 14.47 0.150668 0.0061697
  725 14.49 0.151498 0.0062037
  726 14.51 0.150234 0.00615194
  727 14.53 0.149076 0.00610455
  728 14.55 0.151614 0.00620847
  729 14.57 0.150592 0.0061666
  730 14.59 0.151365 0.00619824
  731 14.61 0.150992 0.00618298
  732 14.63 0.149643 0.00612776
  733 14.65 0.149914 0.00613886
  734 14.67 0.149833 0.0061355
  735 14.69 0.149047 0.00610332
  736 14.71 0.150708 0.00617135
  737 14.73 0.149324 0.0061147
  738 14.75 0.149118 0.00610627
  739 14.77 0.148119 0.00606534
  740 14.79 0.148347 0.00607467
  741 14.81 0.149503 0.00612201
  742 14.83 0.148571 0.00608385
  743 14.85 0.14882 0.00609404
  744 14.87 0.147129 0.0060248
  745 14.89 0.146727 0.00600834
  746 14.91 0.149702 0.00613014
  747 14.93 0.148855 0.00609546
  748 14.95 0.150962 0.00618176
  749 14.97 0.150847 0.00617707
  750 14.99 0.150505 0.00616306
  751 15.01 0.148018 0.0060612
  752 15.03 0.147538 0.00604155
  753 15.05 0.148734 0.0060905
