# Chunk-averaged data for fix avegroupO and group groupO
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
2000000 1748 1024000.0000000013
  700 13.99 0.30178 0.0123576
  701 14.01 0.301074 0.0123287
  702 14.03 0.299638 0.0122699
  703 14.05 0.300041 0.0122864
  704 14.07 0.30016 0.0122913
  705 14.09 0.301706 0.0123546
  706 14.11 0.300382 0.0123004
  707 14.13 0.300185 0.0122923
  708 14.15 0.300498 0.0123051
  709 14.17 0.2984 0.0122192
  710 14.19 0.301675 0.0123533
  711 14.21 0.300246 0.0122948
  712 14.23 0.300974 0.0123246
  713 14.25 0.299462 0.0122627
  714 14.27 0.298173 0.0122099
  715 14.29 0.298238 0.0122126
  716 14.31 0.29769 0.0121902
  717 14.33 0.298966 0.0122424
  718 14.35 0.299394 0.0122599
  719 14.37 0.300343 0.0122988
  720 14.39 0.299557 0.0122666
  721 14.41 0.298477 0.0122224
  722 14.43 0.297593 0.0121862
  723 14.45 0.29835 0.0122172
  724 14.47 0.296041 0.0121226
  725 14.49 0.298004 0.012203
  726 14.51 0.298474 0.0122222
  727 14.53 0.299111 0.0122483
  728 14.55 0.2978 0.0121946
  729 14.57 0.298609 0.0122278
  730 14.59 0.298165 0.0122096
  731 14.61 0.299742 0.0122742
  732 14.63 0.298398 0.0122191
  733 14.65 0.299633 0.0122697
  734 14.67 0.297801 0.0121947
  735 14.69 0.29799 0.0122024
  736 14.71 0.298402 0.0122193
  737 14.73 0.297112 0.0121664
  738 14.75 0.297133 0.0121673
  739 14.77 0.2978 0.0121946
  740 14.79 0.297744 0.0121923
  741 14.81 0.296303 0.0121333
  742 14.83 0.29886 0.0122381
  743 14.85 0.299021 0.0122447
  744 14.87 0.297738 0.0121921
  745 14.89 0.300014 0.0122853
  746 14.91 0.298355 0.0122173
  747 14.93 0.297432 0.0121796
  748 14.95 0.298234 0.0122124
  749 14.97 0.300704 0.0123136
  750 14.99 0.300571 0.0123081
  751 15.01 0.299796 0.0122764
  752 15.03 0.299016 0.0122444
  753 15.05 0.299681 0.0122717
  754 15.07 0.298089 0.0122065
  755 15.09 0.299289 0.0122556
  756 15.11 0.301004 0.0123258
